seqId,synonymousDiff,NonSynonymousDiff
CYTC1046-12|Pan paniscus|COI-5P|JF727237,61,1
CYTC1032-12|Pan paniscus|COI-5P|JF727223,62,0
CYTC1044-12|Pan paniscus|COI-5P|JF727235,61,0
CYTC1043-12|Pan paniscus|COI-5P|JF727234,61,0
CYTC1041-12|Pan paniscus|COI-5P|JF727232,62,0
GBMA17855-19|Pan troglodytes|COI-5P|EF568682,62,1
GBMA17969-19|Pan troglodytes|COI-5P|AY972805,62,1
GBMA0350-06|Pan troglodytes|COI-5P|AY671796,62,1
CAB118-06|Pan troglodytes|COI-5P,62,1
GBMA17870-19|Pan troglodytes|COI-5P|EF554247,62,1
GBMA17866-19|Pan troglodytes|COI-5P|EF568624,62,1
GBMA17940-19|Pan troglodytes|COI-5P|EF554164,62,1
GBMA17924-19|Pan troglodytes|COI-5P|EF554163,62,1
GBMA17897-19|Pan troglodytes|COI-5P|EF554169,62,1
GBMA2994-10|Pan troglodytes|COI-5P|GU112744,62,1
GBMA17933-19|Pan troglodytes|COI-5P|EF554219,62,1
GBMA17966-19|Pan troglodytes|COI-5P|AY972714,62,1
GBMA17932-19|Pan troglodytes|COI-5P|EF554179,62,1
GBMA17905-19|Pan troglodytes|COI-5P|EF554201,62,1
GBMA17958-19|Pan troglodytes|COI-5P|EF554166,62,1
CYTC1026-12|Pan troglodytes verus|COI-5P|JF727217,62,1
GBMA17912-19|Pan troglodytes|COI-5P|EF554208,62,1
GBMA17955-19|Pan troglodytes|COI-5P|EF554187,62,1
GBMA17903-19|Pan troglodytes|COI-5P|EF554199,62,1
GBMA17968-19|Pan troglodytes|COI-5P|AY972799,62,1
GBMA17873-19|Pan troglodytes|COI-5P|EF554240,62,1
GBMA17925-19|Pan troglodytes|COI-5P|EF554172,62,1
GBMA17931-19|Pan troglodytes|COI-5P|EF554178,62,1
GBMA17943-19|Pan troglodytes|COI-5P|EF554182,62,1
GBMA17913-19|Pan troglodytes|COI-5P|EF554209,62,1
GBMA17879-19|Pan troglodytes|COI-5P|EF554241,62,1
GBMA17941-19|Pan troglodytes|COI-5P|EF554180,62,1
CYTC1017-12|Pan troglodytes verus|COI-5P|JF727209,63,1
CYTC1021-12|Pan troglodytes verus|COI-5P|JF727213,63,1
CYTC1020-12|Pan troglodytes verus|COI-5P|JF727212,63,1
CYTC1027-12|Pan troglodytes verus|COI-5P|JF727218,63,1
RDATC053-06|Pan troglodytes|COI-5P,62,1
GBMA17906-19|Pan troglodytes|COI-5P|EF554202,63,1
GBMA17887-19|Pan troglodytes|COI-5P|EF554244,63,1
GBMA17934-19|Pan troglodytes|COI-5P|EF554220,63,1
GBMA17889-19|Pan troglodytes|COI-5P|EF554189,63,1
GBMA17894-19|Pan troglodytes|COI-5P|EF554194,63,1
GBMA17892-19|Pan troglodytes|COI-5P|EF554192,63,1
GBMA2997-10|Pan troglodytes|COI-5P|GU112741,63,1
GBMA17942-19|Pan troglodytes|COI-5P|EF554181,63,1
GBMA17937-19|Pan troglodytes|COI-5P|EF554232,63,1
GBMA17859-19|Pan troglodytes|COI-5P|EF568638,63,1
GBMA8830-15|Pan troglodytes|COI-5P|KJ192907,63,1
GBMA17886-19|Pan troglodytes|COI-5P|EF554167,63,1
GBMA17902-19|Pan troglodytes|COI-5P|EF554198,63,1
GBMA17946-19|Pan troglodytes|COI-5P|EF554225,63,1
GBMA17926-19|Pan troglodytes|COI-5P|EF554173,63,1
GBMA17910-19|Pan troglodytes|COI-5P|EF554206,63,1
GBMA17907-19|Pan troglodytes|COI-5P|EF554203,63,1
GBMA17908-19|Pan troglodytes|COI-5P|EF554204,63,1
GBMA17945-19|Pan troglodytes|COI-5P|EF554224,63,1
GBMA17909-19|Pan troglodytes|COI-5P|EF554205,63,1
CYTC1025-12|Pan troglodytes verus|COI-5P|JF727216,63,1
GBMA17954-19|Pan troglodytes|COI-5P|EF554186,63,1
GBMA17947-19|Pan troglodytes|COI-5P|EF554226,63,1
RDATC004-05|Pan troglodytes|COI-5P,63,1
GBMA17911-19|Pan troglodytes|COI-5P|EF554207,63,1
GBMA17849-19|Pan troglodytes|COI-5P|EF554254,61,1
GBMA17965-19|Pan troglodytes|COI-5P|EF554160,63,1
GBMA17850-19|Pan troglodytes|COI-5P|EU185737,62,1
GBMA17893-19|Pan troglodytes|COI-5P|EF554193,63,1
GBMA17938-19|Pan troglodytes|COI-5P|EF568616,63,1
CYTC1016-12|Pan troglodytes verus|COI-5P|JF727208,63,1
GBMA17961-19|Pan troglodytes|COI-5P|AY972713,63,1
GBMA17854-19|Pan troglodytes|COI-5P|AY972686,63,1
GBMA17862-19|Pan troglodytes|COI-5P|EF554245,63,1
GBMA17882-19|Pan troglodytes|COI-5P|EF554234,63,1
GBMA17872-19|Pan troglodytes|COI-5P|EF554239,63,1
CYTC1018-12|Pan troglodytes verus|COI-5P|JF727210,64,1
GBMA2995-10|Pan troglodytes|COI-5P|GU112743,64,0
GBMA17936-19|Pan troglodytes|COI-5P|EF554222,65,0
GBMA17918-19|Pan troglodytes|COI-5P|EF554214,65,0
GBMA17920-19|Pan troglodytes|COI-5P|EF554216,65,0
GBMA17935-19|Pan troglodytes|COI-5P|EF554221,65,0
GBMA17878-19|Pan troglodytes|COI-5P|EF554249,65,0
GBMA17915-19|Pan troglodytes|COI-5P|EF554211,65,0
GBMA17914-19|Pan troglodytes|COI-5P|EF554210,65,0
GBMA17885-19|Pan troglodytes|COI-5P|EF554235,65,0
GBMA17949-19|Pan troglodytes|COI-5P|EF554228,65,0
GBMA17853-19|Pan troglodytes|COI-5P|EF554253,65,0
GBMA766-07|Pan troglodytes|COI-5P|EF658648,66,0
GBMA17869-19|Pan troglodytes|COI-5P|EF554238,65,0
GBMA17929-19|Pan troglodytes|COI-5P|EF554176,65,0
GBMA17868-19|Pan troglodytes|COI-5P|EF554246,65,0
GBMA17863-19|Pan troglodytes|COI-5P|EF554251,65,0
GBMA17895-19|Pan troglodytes|COI-5P|EF554195,65,0
GBMA17928-19|Pan troglodytes|COI-5P|EF554175,65,0
GBMA17861-19|Pan troglodytes|COI-5P|AY972718,65,0
GBMA17858-19|Pan troglodytes|COI-5P|EF554161,65,0
GBMA2999-10|Pan troglodytes|COI-5P|GU112739,64,0
CYTC1022-12|Pan troglodytes verus|COI-5P|JF727214,65,0
CYTC1014-12|Pan troglodytes verus|COI-5P|JF727206,64,0
GBMA17957-19|Pan troglodytes|COI-5P|EF554165,64,0
GBMA17963-19|Pan troglodytes|COI-5P|EU185722,64,0
GBMA17883-19|Pan troglodytes|COI-5P|EF554243,64,0
GBMA17930-19|Pan troglodytes|COI-5P|EF554177,64,0
GBMA17874-19|Pan troglodytes|COI-5P|AY972698,64,0
GBMA17899-19|Pan troglodytes|COI-5P|EF554171,64,0
GBMA17964-19|Pan troglodytes|COI-5P|EF554159,64,0
GBMA17881-19|Pan troglodytes|COI-5P|EF554250,64,0
RDATC009-05|Pan troglodytes|COI-5P,64,0
GBMA17877-19|Pan troglodytes|COI-5P|EF554248,64,0
GBMA17851-19|Pan troglodytes|COI-5P|EF554255,64,0
GBMA17867-19|Pan troglodytes|COI-5P|AY972711,64,0
GBMA17923-19|Pan troglodytes|COI-5P|EU179509,64,0
GBMA17875-19|Pan troglodytes|COI-5P|AY972712,64,0
GBMA17898-19|Pan troglodytes|COI-5P|EF554170,64,0
GBMA17951-19|Pan troglodytes|COI-5P|EF554183,64,0
GBMA17956-19|Pan troglodytes|COI-5P|AY972715,64,0
GBMA17970-19|Pan troglodytes|COI-5P|AY972701,64,0
GBMA0269-06|Pan troglodytes|COI-5P|AY544153,64,0
GBMA0268-06|Pan troglodytes|COI-5P|AY544152,64,0
GBMA17857-19|Pan troglodytes|COI-5P|AY972806,64,0
GBMA17880-19|Pan troglodytes|COI-5P|EF554242,64,0
GBMA17967-19|Pan troglodytes|COI-5P|AY972796,64,0
GBMA17950-19|Pan troglodytes|COI-5P|EF554229,64,0
GBMA17884-19|Pan troglodytes|COI-5P|EF554233,64,0
GBMA17891-19|Pan troglodytes|COI-5P|EF554191,64,0
GBMA17922-19|Pan troglodytes|COI-5P|EF554218,64,0
GBMA17888-19|Pan troglodytes|COI-5P|EF554188,64,0
GBMA17848-19|Pan troglodytes|COI-5P|AY972674,64,0
GBMA17890-19|Pan troglodytes|COI-5P|EF554190,64,0
GBMA17960-19|Pan troglodytes|COI-5P|EF554231,64,0
GBMA17900-19|Pan troglodytes|COI-5P|EF554196,64,0
GBMA0345-06|Pan troglodytes|COI-5P|AY671791,64,0
GBMA17901-19|Pan troglodytes|COI-5P|EF554197,64,0
GBMA17944-19|Pan troglodytes|COI-5P|EF554223,64,0
GBMA17904-19|Pan troglodytes|COI-5P|EF554200,64,0
GBMA17865-19|Pan troglodytes|COI-5P|EF554237,64,0
GBMA17948-19|Pan troglodytes|COI-5P|EF554227,64,0
GBMA17917-19|Pan troglodytes|COI-5P|EF554213,64,0
GBMA17921-19|Pan troglodytes|COI-5P|EF554217,64,0
GBMA17864-19|Pan troglodytes|COI-5P|EF554236,64,0
CYTC1013-12|Pan troglodytes ellioti|COI-5P|JF727205,62,1
CYTC1012-12|Pan troglodytes ellioti|COI-5P|JF727204,62,1
GBMA2996-10|Pan troglodytes|COI-5P|GU112742,61,0
CYTC1011-12|Pan troglodytes ellioti|COI-5P|JF727203,61,0
CYTC1010-12|Pan troglodytes ellioti|COI-5P|JF727202,61,0
GBMA17856-19|Pan troglodytes|COI-5P|AY972776,61,0
GBMA8831-15|Pan troglodytes|COI-5P|KJ192906,60,0
CYTC1001-12|Pan troglodytes schweinfurthii|COI-5P|JF727193,62,0
CYTC984-12|Pan troglodytes|COI-5P|JF727176,63,0
CYTC981-12|Pan troglodytes|COI-5P|JF727173,62,0
CYTC1007-12|Pan troglodytes schweinfurthii|COI-5P|JF727199,62,0
CYTC1003-12|Pan troglodytes schweinfurthii|COI-5P|JF727195,62,0
CYTC987-12|Pan troglodytes|COI-5P|JF727179,62,0
CYTC990-12|Pan troglodytes schweinfurthii|COI-5P|JF727182,62,0
CYTC1008-12|Pan troglodytes schweinfurthii|COI-5P|JF727200,61,0
CYTC995-12|Pan troglodytes schweinfurthii|COI-5P|JF727187,61,0
GBMA2998-10|Pan troglodytes|COI-5P|GU112740,62,0
GBMA2993-10|Pan troglodytes|COI-5P|GU112745,62,0
GBMA17896-19|Pan troglodytes|COI-5P|EF554168,62,0
CYTC997-12|Pan troglodytes schweinfurthii|COI-5P|JF727189,62,0
CYTC1006-12|Pan troglodytes schweinfurthii|COI-5P|JF727198,62,0
GBMA17962-19|Pan troglodytes|COI-5P|AY972716,62,0
CYTC1009-12|Pan troglodytes schweinfurthii|COI-5P|JF727201,62,0
CYTC998-12|Pan troglodytes schweinfurthii|COI-5P|JF727190,62,0
GBMA17860-19|Pan troglodytes|COI-5P|AY972717,62,0
CYTC993-12|Pan troglodytes schweinfurthii|COI-5P|JF727185,62,0
CYTC1002-12|Pan troglodytes schweinfurthii|COI-5P|JF727194,62,0
CYTC999-12|Pan troglodytes schweinfurthii|COI-5P|JF727191,62,0
CYTC994-12|Pan troglodytes schweinfurthii|COI-5P|JF727186,62,0
CYTC991-12|Pan troglodytes schweinfurthii|COI-5P|JF727183,62,0
CYTC1000-12|Pan troglodytes schweinfurthii|COI-5P|JF727192,62,0
GBMA0270-06|Pan troglodytes|COI-5P|AY544154,59,0
CYTC971-12|Pan troglodytes troglodytes|COI-5P|JF727164,62,0
CYTC978-12|Pan troglodytes troglodytes|COI-5P|JF727170,62,0
CYTC969-12|Pan troglodytes troglodytes|COI-5P|JF727162,62,0
CYTC983-12|Pan troglodytes troglodytes|COI-5P|JF727175,60,0
CYTC988-12|Pan troglodytes troglodytes|COI-5P|JF727180,60,0
CYTC976-12|Pan troglodytes troglodytes|COI-5P|JF727168,61,0
CYTC977-12|Pan troglodytes troglodytes|COI-5P|JF727169,61,0
GBMA17959-19|Pan troglodytes|COI-5P|EF554230,61,0
GBMA3000-10|Pan troglodytes|COI-5P|GU112738,61,0
GBMA17939-19|Pan troglodytes|COI-5P|EF554162,61,0
GBMA767-07|Pan troglodytes|COI-5P|EF658647,61,0
GBMA17871-19|Pan troglodytes|COI-5P|EF554252,61,0
GBMA17876-19|Pan troglodytes|COI-5P|AY972719,61,0
GBMA17919-19|Pan troglodytes|COI-5P|EF554215,61,0
CYTC975-12|Pan troglodytes troglodytes|COI-5P|JF727167,61,0
GBMA17916-19|Pan troglodytes|COI-5P|EF554212,61,0
GBMA17852-19|Pan troglodytes|COI-5P|EF568690,59,0
GBMA17927-19|Pan troglodytes|COI-5P|EF554174,61,0
CYTC985-12|Pan troglodytes troglodytes|COI-5P|JF727177,61,0
CYTC979-12|Pan troglodytes troglodytes|COI-5P|JF727171,61,0
GBMA17952-19|Pan troglodytes|COI-5P|EF554184,61,0
GBMA17953-19|Pan troglodytes|COI-5P|EF554185,61,0
CAB104-06|Pan troglodytes|COI-5P,59,0
GBMA8834-15|Pan troglodytes|COI-5P|KJ192809,61,0
GBHS1884-06|Homo sapiens|COI-5P|DQ272111,2,0
GBHS1998-06|Homo sapiens|COI-5P|DQ408672,0,0
GBHS4682-08|Homo sapiens|COI-5P|EF185816,0,0
GBHS3726-08|Homo sapiens|COI-5P|EU570213,0,0
GBHS1924-06|Homo sapiens|COI-5P|DQ301813,0,0
GBHS1283-06|Homo sapiens|COI-5P|AY495274,0,0
GBHS0965-06|Homo sapiens|COI-5P|AY339456,0,0
GBHS4375-08|Homo sapiens|COI-5P|EU092966,1,0
GBHS4530-08|Homo sapiens|COI-5P|EU092810,1,0
GBHS3133-07|Homo sapiens|COI-5P|AM263188,1,0
GBHS3752-08|Homo sapiens|COI-5P|EU095538,1,0
GBHS6519-10|Homo sapiens|COI-5P|GU377084,1,0
GBHS3095-07|Homo sapiens|COI-5P|EF526076,0,0
GBHS3946-08|Homo sapiens|COI-5P|EU258890,0,0
GBHS6429-10|Homo sapiens|COI-5P|HM054058,0,0
GBHS0695-06|Homo sapiens|COI-5P|AP008846,0,0
GBHS0639-06|Homo sapiens|COI-5P|AP008788,1,0
HIDNA047-14|Homo sapiens|COI-5P,0,0
CYTC3195-12|Homo sapiens|COI-5P|HM771121,1,0
GBHS0878-06|Homo sapiens|COI-5P|AY289068,0,0
GBHS6204-10|Homo sapiens|COI-5P|GU296550,1,0
GBHS4187-08|Homo sapiens|COI-5P|AP009438,0,0
GBHS1663-06|Homo sapiens|COI-5P|DQ112748,1,0
GBHS3357-07|Homo sapiens|COI-5P|DQ304990,1,0
GBHS4258-08|Homo sapiens|COI-5P|EU600338,1,0
GBHS4613-08|Homo sapiens|COI-5P|EU092726,1,0
GBHS1218-06|Homo sapiens|COI-5P|AY495209,0,0
GBHS2630-07|Homo sapiens|COI-5P|EF657375,0,0
GBHS0156-06|Homo sapiens|COI-5P|AP008286,0,0
GBHS1672-06|Homo sapiens|COI-5P|DQ112757,0,0
GBHS2027-06|Homo sapiens|COI-5P|DQ489515,0,0
GBHUM060-16|Homo sapiens|COI-5P|KF193045,0,0
GBHS3096-07|Homo sapiens|COI-5P|EF528162,2,0
GBHS3257-07|Homo sapiens|COI-5P|EF060341,2,0
GBHS0542-06|Homo sapiens|COI-5P|AP008691,1,0
GBHS4273-08|Homo sapiens|COI-5P|EU600323,2,0
GBHS6602-10|Homo sapiens|COI-5P|GQ119035,0,0
GBHS0934-06|Homo sapiens|COI-5P|AY339423,0,0
GBHS3691-08|Homo sapiens|COI-5P|AP010687,0,0
GBHS4223-08|Homo sapiens|COI-5P|EU714299,0,0
GBHS1090-06|Homo sapiens|COI-5P|AY339582,0,0
GBHS4144-08|Homo sapiens|COI-5P|EU787451,0,0
GBHS3552-08|Homo sapiens|COI-5P|EU597539,1,0
GBHS0451-06|Homo sapiens|COI-5P|AP008598,1,0
GBHS0347-06|Homo sapiens|COI-5P|AP008479,0,0
GBHS0327-06|Homo sapiens|COI-5P|AP008459,0,0
GBHS0388-06|Homo sapiens|COI-5P|AP008520,0,0
GBHS0436-06|Homo sapiens|COI-5P|AP008574,0,0
GBHS4447-08|Homo sapiens|COI-5P|EU092894,0,0
GBHS0589-06|Homo sapiens|COI-5P|AP008738,0,0
GBHS1019-06|Homo sapiens|COI-5P|AY339511,2,0
GBHS0375-06|Homo sapiens|COI-5P|AP008507,1,0
CYTC668-12|Homo sapiens|COI-5P|HQ675036,0,0
GBHS1933-06|Homo sapiens|COI-5P|DQ341060,2,0
GBHS5981-10|Homo sapiens|COI-5P|HM107328,0,0
GBHS4396-08|Homo sapiens|COI-5P|EU092945,1,0
GBHS4323-08|Homo sapiens|COI-5P|EU482357,0,0
GBHS6224-10|Homo sapiens|COI-5P|GQ389778,0,0
GBHS1290-06|Homo sapiens|COI-5P|AY495281,0,0
GBHS2739-07|Homo sapiens|COI-5P|EF657266,0,0
GBHS3648-08|Homo sapiens|COI-5P|AP010730,1,0
GBHS2013-06|Homo sapiens|COI-5P|DQ489501,2,0
GBHS2841-07|Homo sapiens|COI-5P|EF660957,2,0
GBHS1560-06|Homo sapiens|COI-5P|AY922298,1,0
GBHS6200-10|Homo sapiens|COI-5P|GU296554,0,0
GBHS5937-10|Homo sapiens|COI-5P|HM245922,0,0
GBHS0065-06|Homo sapiens|COI-5P|AM260580,0,0
GBHS4479-08|Homo sapiens|COI-5P|EU092861,2,1
GBHS0361-06|Homo sapiens|COI-5P|AP008493,0,0
GBHS4106-08|Homo sapiens|COI-5P|EU725611,0,0
GBHS2269-07|Homo sapiens|COI-5P|EF657737,2,0
GBHS2506-07|Homo sapiens|COI-5P|EF657499,0,0
GBHS3772-08|Homo sapiens|COI-5P|EU431085,0,0
GBHS0018-06|Homo sapiens|COI-5P|AF381997,0,0
GBHS1279-06|Homo sapiens|COI-5P|AY495270,0,0
GBHS0070-06|Homo sapiens|COI-5P|AM260585,0,0
GBHS1060-06|Homo sapiens|COI-5P|AY339552,2,0
GBHS2435-07|Homo sapiens|COI-5P|EF657570,2,0
GBHS1126-06|Homo sapiens|COI-5P|AY495116,0,0
GBHS4585-08|Homo sapiens|COI-5P|EU092754,0,0
GBHS3090-07|Homo sapiens|COI-5P|EF184581,1,0
GBHS6424-10|Homo sapiens|COI-5P|GU990521,4,0
GBHS0774-06|Homo sapiens|COI-5P|AY195761,0,0
GBHS0015-06|Homo sapiens|COI-5P|AF381994,0,0
GBHS2312-07|Homo sapiens|COI-5P|EF657694,0,0
GBHS1545-06|Homo sapiens|COI-5P|AY922283,0,0
GBHS1334-06|Homo sapiens|COI-5P|AY495325,0,0
GBHS6037-10|Homo sapiens|COI-5P|GU123014,0,0
GBHS4490-08|Homo sapiens|COI-5P|EU092850,1,2
GBHS1930-06|Homo sapiens|COI-5P|DQ306709,0,0
GBHS2735-07|Homo sapiens|COI-5P|EF657270,0,0
CYTC937-12|Homo sapiens|COI-5P|JF431061,1,0
CYTC2844-12|Homo sapiens|COI-5P|HM036534,1,0
GBHS0082-06|Homo sapiens|COI-5P|AM260597,1,0
GBHS6055-10|Homo sapiens|COI-5P|GU122996,1,0
GBHS2117-06|Homo sapiens|COI-5P|DQ834257,2,0
GBHS4385-08|Homo sapiens|COI-5P|EU092956,4,0
GBHS3502-08|Homo sapiens|COI-5P|EU621708,0,0
GBHS1039-06|Homo sapiens|COI-5P|AY339531,0,0
GBHS0218-06|Homo sapiens|COI-5P|AP008348,0,0
GBHS0999-06|Homo sapiens|COI-5P|AY339491,0,0
GBHS3685-08|Homo sapiens|COI-5P|AP010693,0,0
GBHS0214-06|Homo sapiens|COI-5P|AP008344,0,0
GBHS1919-06|Homo sapiens|COI-5P|DQ301808,0,0
GBHS3722-08|Homo sapiens|COI-5P|EU370393,0,0
GBHS4648-08|Homo sapiens|COI-5P|EU092691,0,0
GBHS4692-08|Homo sapiens|COI-5P|EF185806,0,0
GBHS1262-06|Homo sapiens|COI-5P|AY495253,0,0
GBHS0466-06|Homo sapiens|COI-5P|AP008614,0,0
GBHS4565-08|Homo sapiens|COI-5P|EU092774,0,0
GBHS33246-19|Homo sapiens|COI-5P|LC421990,0,1
GBHS6010-10|Homo sapiens|COI-5P|GU123041,2,0
CYTC2764-12|Homo sapiens|COI-5P|GU810023,1,0
GBHS1065-06|Homo sapiens|COI-5P|AY339557,0,0
GBHS4341-08|Homo sapiens|COI-5P|EU482339,0,0
GBHS1533-06|Homo sapiens|COI-5P|AY922271,0,1
GBHS2780-07|Homo sapiens|COI-5P|DQ779927,1,0
GBHS2158-07|Homo sapiens|COI-5P|EU007890,1,0
GBHS3656-08|Homo sapiens|COI-5P|AP010722,0,0
CYTC1198-12|Homo sapiens|COI-5P|JN048457,0,0
GBHS2923-07|Homo sapiens|COI-5P|DQ282481,0,0
GBHS3359-07|Homo sapiens|COI-5P|DQ304988,0,0
GBHS2721-07|Homo sapiens|COI-5P|EF657284,0,0
GBHS2092-06|Homo sapiens|COI-5P|DQ523668,0,0
GBHS1834-06|Homo sapiens|COI-5P|DQ112952,0,0
GBHS1847-06|Homo sapiens|COI-5P|DQ156210,0,0
GBHS0100-06|Homo sapiens|COI-5P|AM260615,0,0
GBHS4394-08|Homo sapiens|COI-5P|EU092947,0,0
GBHS1616-06|Homo sapiens|COI-5P|DQ112701,0,0
GBHS6436-10|Homo sapiens|COI-5P|HM043706,0,0
GBHS2784-07|Homo sapiens|COI-5P|AM711903,2,0
GBHS3813-08|Homo sapiens|COI-5P|EU095219,1,0
GBHS3413-07|Homo sapiens|COI-5P|DQ304934,0,0
GBHS3617-08|Homo sapiens|COI-5P|AP010761,0,0
GBHS3149-07|Homo sapiens|COI-5P|EF060266,0,0
GBHS0483-06|Homo sapiens|COI-5P|AP008632,0,0
GBHS0541-06|Homo sapiens|COI-5P|AP008690,0,0
GBHS3416-07|Homo sapiens|COI-5P|DQ304931,0,0
GBHS3230-07|Homo sapiens|COI-5P|EF064323,1,0
GBHS3484-08|Homo sapiens|COI-5P|EF556164,0,1
GBHS0799-06|Homo sapiens|COI-5P|AY195786,1,0
GBHS1041-06|Homo sapiens|COI-5P|AY339533,0,0
GBHS3836-08|Homo sapiens|COI-5P|EU095196,0,0
GBHS1619-06|Homo sapiens|COI-5P|DQ112704,0,0
GBHS3081-07|Homo sapiens|COI-5P|EF184590,2,0
GBHS4536-08|Homo sapiens|COI-5P|EU092803,2,0
GBHS5968-10|Homo sapiens|COI-5P|HM107341,0,0
GBHS4153-08|Homo sapiens|COI-5P|AP009472,0,0
GBHS2116-06|Homo sapiens|COI-5P|DQ834256,1,1
GBHS4190-08|Homo sapiens|COI-5P|AP009435,1,0
GBHS4255-08|Homo sapiens|COI-5P|EU600341,0,0
GBHS1949-06|Homo sapiens|COI-5P|DQ341076,0,0
GBHS1873-06|Homo sapiens|COI-5P|DQ246827,0,0
GBHS6148-10|Homo sapiens|COI-5P|GU296606,0,0
GBHS2258-07|Homo sapiens|COI-5P|EF657749,0,0
CYTC2798-12|Homo sapiens|COI-5P|GU810056,1,1
GBHS4662-08|Homo sapiens|COI-5P|EU092677,1,0
GBHS1712-06|Homo sapiens|COI-5P|DQ112797,0,0
GBHS6040-10|Homo sapiens|COI-5P|GU123011,0,0
GBHS0939-06|Homo sapiens|COI-5P|AY339428,1,0
GBHS6145-10|Homo sapiens|COI-5P|GU296609,0,0
GB006-08|Homo sapiens|COI-5P,0,0
GBHS0055-06|Homo sapiens|COI-5P|AM260570,0,0
GBHS3101-07|Homo sapiens|COI-5P|EF488201,0,0
GBHS4402-08|Homo sapiens|COI-5P|EU092939,0,0
GBHS4533-08|Homo sapiens|COI-5P|EU092807,0,0
GBHS6614-10|Homo sapiens|COI-5P|GQ119023,1,0
GBHS3796-08|Homo sapiens|COI-5P|EU095236,0,0
GBHS0535-06|Homo sapiens|COI-5P|AP008684,0,0
GBHS1032-06|Homo sapiens|COI-5P|AY339524,0,0
GBHS0234-06|Homo sapiens|COI-5P|AP008364,0,0
GBHS0557-06|Homo sapiens|COI-5P|AP008706,0,0
CYTC2815-12|Homo sapiens|COI-5P|GU810073,1,0
GBHS3306-07|Homo sapiens|COI-5P|EF093538,0,0
CYTC011-12|Homo sapiens|COI-5P|HM771220,1,0
GBHS3889-08|Homo sapiens|COI-5P|EF222251,0,0
GBHS0240-06|Homo sapiens|COI-5P|AP008371,0,0
GBHS0420-06|Homo sapiens|COI-5P|AP008552,0,0
GBHS4737-08|Homo sapiens|COI-5P|EU660551,0,0
GBHS2413-07|Homo sapiens|COI-5P|EF657592,0,0
GBHS3192-07|Homo sapiens|COI-5P|EF177420,0,0
GBHS0678-06|Homo sapiens|COI-5P|AP008828,0,0
GBHS4204-08|Homo sapiens|COI-5P|AP009421,1,0
CYTC059-12|Homo sapiens|COI-5P|HM852788,1,0
GBHS2070-06|Homo sapiens|COI-5P|DQ523646,0,0
GBHS6095-10|Homo sapiens|COI-5P|HM130562,0,0
GBHS3375-07|Homo sapiens|COI-5P|DQ304972,0,0
GBHS4244-08|Homo sapiens|COI-5P|EU600352,0,0
GBHS6105-10|Homo sapiens|COI-5P|GU296649,1,0
GBHS1730-06|Homo sapiens|COI-5P|DQ112815,0,0
GBHS4224-08|Homo sapiens|COI-5P|EU714270,0,0
GBHS4534-08|Homo sapiens|COI-5P|EU092806,0,0
GBHS0040-06|Homo sapiens|COI-5P|AJ842749,0,0
GBHS0719-06|Homo sapiens|COI-5P|AP008882,0,0
GBHS6044-10|Homo sapiens|COI-5P|GU123007,0,0
GBHS4373-08|Homo sapiens|COI-5P|EU482304,1,0
GBHS4034-08|Homo sapiens|COI-5P|EF153799,0,0
GBHS6159-10|Homo sapiens|COI-5P|GU296595,0,0
GBHS1644-06|Homo sapiens|COI-5P|DQ112729,0,0
GBHS0307-06|Homo sapiens|COI-5P|AP008439,1,0
GBHS3017-07|Homo sapiens|COI-5P|EF609012,1,0
GBHS1826-06|Homo sapiens|COI-5P|DQ112934,2,0
GBHS1699-06|Homo sapiens|COI-5P|DQ112784,0,0
GBHS0389-06|Homo sapiens|COI-5P|AP008521,0,0
GBHS0787-06|Homo sapiens|COI-5P|AY195774,0,0
GBHS5909-10|Homo sapiens|COI-5P|GQ301870,0,0
GBHS2196-07|Homo sapiens|COI-5P|EU007852,0,0
GBHS1586-06|Homo sapiens|COI-5P|AY956412,1,0
CYTC860-12|Homo sapiens|COI-5P|JF262142,1,0
CYTC2760-12|Homo sapiens|COI-5P|GU810019,1,0
GBHS1614-06|Homo sapiens|COI-5P|DQ112699,0,1
GBHS0034-06|Homo sapiens|COI-5P|AF382013,0,0
GBHS3179-07|Homo sapiens|COI-5P|EF177433,0,0
GBHS0732-06|Homo sapiens|COI-5P|AP008895,0,0
GBHS4247-08|Homo sapiens|COI-5P|EU600349,0,0
GBHS1546-06|Homo sapiens|COI-5P|AY922284,0,0
GBHS3803-08|Homo sapiens|COI-5P|EU095229,0,0
GBHS1816-06|Homo sapiens|COI-5P|DQ112916,0,0
GBHS3777-08|Homo sapiens|COI-5P|EU431080,1,0
CYTC2102-12|Homo sapiens|COI-5P|JQ045109,1,0
GBHS0601-06|Homo sapiens|COI-5P|AP008750,2,0
GBHS6545-10|Homo sapiens|COI-5P|FJ157841,1,0
GBHS2714-07|Homo sapiens|COI-5P|EF657291,2,0
GBHS1736-06|Homo sapiens|COI-5P|DQ112821,2,0
GBHS0522-06|Homo sapiens|COI-5P|AP008671,1,0
GBHS1294-06|Homo sapiens|COI-5P|AY495285,0,0
GBHS6579-10|Homo sapiens|COI-5P|GQ352636,0,0
GBHS1265-06|Homo sapiens|COI-5P|AY495256,0,0
GBHS3940-08|Homo sapiens|COI-5P|EU262984,0,0
GBHS6173-10|Homo sapiens|COI-5P|GU296581,0,0
GBHS0658-06|Homo sapiens|COI-5P|AP008808,1,0
